<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.21	12:00:00	105473.59	105507.48	105278.10	105345.92	14400	0	80
2025.03.21	16:00:00	105345.87	105419.10	105243.48	105289.65	14400	0	80
2025.03.21	20:00:00	105289.60	105477.32	105275.10	105453.29	14282	0	80
2025.03.22	00:00:00	105453.24	105967.19	105437.49	105961.29	14400	0	80
2025.03.22	04:00:00	105961.24	106008.27	105820.22	105871.83	14400	0	80
2025.03.22	08:00:00	105871.78	106026.03	105789.98	105933.43	14400	0	80
2025.03.22	12:00:00	105933.38	106091.28	105907.54	105952.49	14400	0	80
2025.03.22	16:00:00	105952.44	105981.12	105858.61	105907.56	14400	0	80
2025.03.22	20:00:00	105907.51	105916.01	105753.85	105789.95	14400	0	80
2025.03.23	00:00:00	105789.90	105824.85	105561.57	105561.57	14400	0	80
2025.03.23	04:00:00	105561.52	105625.35	105429.97	105624.55	14177	0	80
2025.03.23	08:00:00	105624.50	105816.89	105558.85	105689.82	14400	0	80
2025.03.23	12:00:00	105689.77	105715.03	105448.66	105681.92	14233	0	80
2025.03.23	16:00:00	105681.87	105941.07	105674.67	105934.97	14400	0	80
2025.03.23	20:00:00	105934.92	106126.07	105775.49	106043.42	14400	0	80
2025.03.24	00:00:00	106043.37	106353.94	106023.67	106339.58	14400	0	80
2025.03.24	04:00:00	106339.53	106432.81	106252.05	106326.83	14400	0	80
2025.03.24	08:00:00	106326.78	106358.50	106208.95	106261.49	14401	0	80
2025.03.24	12:00:00	106261.44	106326.46	106178.88	106250.83	14307	0	80
2025.03.24	16:00:00	106250.78	106315.32	106144.56	106157.76	14337	0	80
2025.03.24	20:00:00	106157.71	106299.60	105965.74	106185.12	14400	0	80
2025.03.25	00:00:00	106185.07	106212.33	106024.78	106067.91	14400	0	80
2025.03.25	04:00:00	106067.86	106071.55	105939.99	105970.57	14400	0	80
2025.03.25	08:00:00	105970.52	106024.89	105852.23	105852.23	14400	0	80
2025.03.25	12:00:00	105852.18	105874.10	105492.60	105600.68	14400	0	80
2025.03.25	16:00:00	105600.63	105669.11	105495.55	105601.74	13641	0	80
2025.03.25	20:00:00	105601.69	105687.48	105545.91	105545.91	14400	0	80
2025.03.26	00:00:00	105545.86	105618.47	105495.57	105527.19	14400	0	80
2025.03.26	04:00:00	105527.14	105578.35	105301.83	105409.82	14400	0	80
2025.03.26	08:00:00	105409.77	105594.41	105315.07	105576.56	14400	0	80
2025.03.26	12:00:00	105576.51	105586.51	105344.07	105358.82	14400	0	80
2025.03.26	16:00:00	105358.77	105389.47	105230.18	105261.10	14400	0	80
2025.03.26	20:00:00	105261.05	105483.91	105150.08	105452.86	14400	0	80
2025.03.27	00:00:00	105452.81	105475.16	105080.69	105199.17	14400	0	80
2025.03.27	04:00:00	105199.12	105435.79	105134.62	105341.04	14400	0	80
2025.03.27	08:00:00	105340.99	105518.25	105270.40	105356.76	14400	0	80
2025.03.27	12:00:00	105356.71	105401.50	105110.67	105158.02	14400	0	80
2025.03.27	16:00:00	105157.97	105215.20	104956.43	105005.15	14401	0	80
2025.03.27	20:00:00	105005.10	105186.30	104920.65	105158.29	14400	0	80
2025.03.28	00:00:00	105158.24	105251.11	105121.66	105240.16	14400	0	80
2025.03.28	04:00:00	105240.11	105240.11	104993.17	105141.35	14400	0	80
2025.03.28	08:00:00	105141.30	105610.04	105093.87	105608.74	14400	0	80
2025.03.28	12:00:00	105608.69	105759.54	105592.32	105623.09	14400	0	80
2025.03.28	16:00:00	105623.04	105930.56	105535.77	105865.65	14400	0	80
2025.03.28	20:00:00	105865.60	105963.31	105786.75	105858.81	14400	0	80
2025.03.29	00:00:00	105858.76	105931.84	105613.52	105689.37	14400	0	80
2025.03.29	04:00:00	105689.32	105986.73	105671.37	105892.78	14400	0	80
2025.03.29	08:00:00	105892.73	105998.76	105864.19	105978.86	14400	0	80
2025.03.29	12:00:00	105978.81	106165.82	105961.06	106144.32	14400	0	80
2025.03.29	16:00:00	106144.27	106174.87	105988.43	106164.22	14400	0	80
2025.03.29	20:00:00	106164.17	106204.37	105994.00	106032.09	14400	0	80
2025.03.30	00:00:00	106032.04	106126.01	106029.39	106051.77	10680	0	80
2025.03.30	04:00:00	106051.77	106329.22	106046.32	106165.40	12175	0	80
2025.03.30	08:00:00	106165.35	106275.94	106023.77	106160.03	14193	0	80
2025.03.30	12:00:00	106159.98	106199.78	105949.69	105977.03	14400	0	80
2025.03.30	16:00:00	105976.98	106343.93	105931.48	106336.08	14400	0	80
2025.03.30	20:00:00	106336.03	106429.04	106317.21	106398.57	14340	0	80
2025.03.31	00:00:00	106398.52	106413.35	106160.42	106223.68	14400	0	80
2025.03.31	04:00:00	106223.63	106263.68	106041.24	106236.20	14400	0	80
2025.03.31	08:00:00	106236.15	106236.15	105837.08	105837.08	14400	0	80
2025.03.31	12:00:00	105837.03	105851.06	105596.09	105596.09	14400	0	80
2025.03.31	16:00:00	105596.04	105698.55	105556.70	105676.93	14400	0	80
2025.03.31	20:00:00	105676.88	105774.14	105609.71	105673.45	14400	0	80
2025.04.01	00:00:00	105673.40	105869.03	105613.05	105710.83	14400	0	80
2025.04.01	04:00:00	105710.78	105857.96	105588.48	105588.48	14400	0	80
2025.04.01	08:00:00	105588.43	105598.82	105375.10	105375.10	14400	0	80
2025.04.01	12:00:00	105375.05	105704.38	105370.35	105660.78	14400	0	80
2025.04.01	16:00:00	105660.73	105705.76	105472.40	105560.13	14400	0	80
2025.04.01	20:00:00	105560.08	105603.41	105326.16	105342.54	14400	0	80
2025.04.02	00:00:00	105342.49	105499.73	105337.94	105469.95	14400	0	80
2025.04.02	04:00:00	105469.90	105505.92	105352.46	105491.06	14400	0	80
2025.04.02	08:00:00	105491.01	105653.02	105468.41	105556.89	14401	0	80
2025.04.02	12:00:00	105556.84	105577.68	105316.66	105419.72	14400	0	80
2025.04.02	16:00:00	105419.67	105442.42	105238.44	105372.11	14400	0	80
2025.04.02	20:00:00	105372.06	105448.01	105294.76	105323.76	14400	0	80
2025.04.03	00:00:00	105323.71	105325.12	104912.24	104962.89	14400	0	80
2025.04.03	04:00:00	104962.84	104962.84	104760.27	104760.27	14400	0	80
2025.04.03	08:00:00	104760.22	104853.32	104679.59	104808.82	14400	0	80
2025.04.03	12:00:00	104808.77	104972.04	104713.65	104900.15	14400	0	80
2025.04.03	16:00:00	104900.10	104910.12	104767.05	104809.82	14400	0	80
2025.04.03	20:00:00	104809.77	105102.61	104791.92	105017.61	14400	0	80
2025.04.04	00:00:00	105017.56	105401.12	105014.81	105325.78	14400	0	80
2025.04.04	04:00:00	105325.73	105533.78	105289.09	105306.98	14400	0	80
2025.04.04	08:00:00	105306.93	105329.44	105136.58	105215.89	14400	0	80
2025.04.04	12:00:00	105215.84	105238.53	105012.92	105040.26	14400	0	80
2025.04.04	16:00:00	105040.21	105153.98	104970.54	105106.69	14400	0	80
2025.04.04	20:00:00	105106.64	105211.49	104992.85	105096.79	14400	0	80
2025.04.05	00:00:00	105096.74	105141.08	105015.94	105085.74	14400	0	80
2025.04.05	04:00:00	105085.69	105210.83	105018.28	105029.59	14400	0	80
2025.04.05	08:00:00	105029.54	105061.30	104775.59	104846.02	14400	0	80
2025.04.05	12:00:00	104845.97	104930.30	104713.76	104747.70	14400	0	80
2025.04.05	16:00:00	104747.65	104908.40	104717.90	104819.88	14400	0	80
2025.04.05	20:00:00	104819.83	104885.85	104694.90	104873.61	14400	0	80
2025.04.06	00:00:00	104873.56	104974.82	104793.21	104793.21	14400	0	80
2025.04.06	04:00:00	104793.16	104932.11	104665.07	104876.24	14337	0	80
2025.04.06	08:00:00	104876.19	104876.19	104590.11	104608.97	14400	0	80
2025.04.06	12:00:00	104608.92	104642.09	104438.60	104523.28	14401	0	80
2025.04.06	16:00:00	104523.23	104672.32	104364.19	104364.19	14400	0	80
2025.04.06	20:00:00	104364.14	104515.65	104295.89	104486.16	14400	0	80
2025.04.07	00:00:00	104486.11	104678.75	104481.21	104568.63	14400	0	80
2025.04.07	04:00:00	104568.58	104618.02	104474.70	104505.54	14400	0	80
2025.04.07	08:00:00	104505.49	104605.07	104384.19	104471.80	14400	0	80
2025.04.07	12:00:00	104471.75	104555.33	104378.73	104451.53	14400	0	80
2025.04.07	16:00:00	104451.48	104560.76	104412.13	104441.78	14400	0	80
2025.04.07	20:00:00	104441.73	104529.97	104394.88	104473.77	14400	0	80
2025.04.08	00:00:00	104473.72	104674.74	104462.41	104674.59	14400	0	80
2025.04.08	04:00:00	104674.54	104817.39	104661.49	104730.97	14400	0	80
2025.04.08	08:00:00	104730.92	104730.92	104506.57	104506.57	14400	0	80
2025.04.08	12:00:00	104506.52	104576.60	104347.29	104470.64	14400	0	80
2025.04.08	16:00:00	104470.59	104539.36	104293.35	104307.55	14400	0	80
2025.04.08	20:00:00	104307.50	104450.99	104173.15	104430.89	14400	0	80
2025.04.09	00:00:00	104430.84	104441.78	104162.35	104249.06	14400	0	80
2025.04.09	04:00:00	104249.01	104292.58	104159.90	104231.66	14400	0	80
2025.04.09	08:00:00	104231.61	104232.37	103914.77	104111.92	14400	0	80
2025.04.09	12:00:00	104111.87	104341.38	104062.66	104306.67	14400	0	80
2025.04.09	16:00:00	104306.62	104388.83	104217.80	104224.98	14400	0	80
2025.04.09	20:00:00	104224.93	104401.28	104206.13	104307.16	14400	0	80
