<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.17	20:00:00	112640.57	112756.95	112626.87	112756.95	14400	0	63
2025.09.18	00:00:00	112756.98	112791.25	112617.40	112632.63	14400	0	63
2025.09.18	04:00:00	112632.66	112655.57	112487.26	112555.58	14400	0	63
2025.09.18	08:00:00	112555.61	112577.00	112377.79	112423.60	14400	0	63
2025.09.18	12:00:00	112423.63	112577.65	112392.20	112548.33	14400	0	63
2025.09.18	16:00:00	112548.36	112579.92	112409.06	112556.89	14400	0	63
2025.09.18	20:00:00	112556.92	112764.38	112545.90	112756.01	14401	0	63
2025.09.19	00:00:00	112756.04	112851.58	112710.30	112717.41	14400	0	63
2025.09.19	04:00:00	112717.44	112744.68	112561.40	112717.56	14400	0	63
2025.09.19	08:00:00	112717.59	112821.53	112702.61	112794.39	14400	0	63
2025.09.19	12:00:00	112794.42	112809.42	112693.94	112749.93	14400	0	63
2025.09.19	16:00:00	112749.96	112928.07	112735.40	112928.07	14400	0	63
2025.09.19	20:00:00	112928.10	112990.95	112851.41	112977.01	14400	0	63
2025.09.20	00:00:00	112977.04	112984.88	112893.76	112911.76	14400	0	63
2025.09.20	04:00:00	112911.79	113028.98	112891.91	112941.65	14400	0	63
2025.09.20	08:00:00	112941.68	112947.68	112793.06	112828.20	14400	0	63
2025.09.20	12:00:00	112828.23	112835.38	112781.35	112793.69	3730	0	63
2025.09.20	16:00:00	112793.72	112810.13	112650.94	112721.72	14400	0	63
2025.09.20	20:00:00	112721.75	112829.03	112644.60	112790.93	14400	0	63
2025.09.21	00:00:00	112790.96	112874.47	112773.73	112790.22	14400	0	63
2025.09.21	04:00:00	112790.25	112846.26	112683.03	112727.54	14400	0	63
2025.09.21	08:00:00	112727.57	112823.81	112664.69	112721.85	14265	0	63
2025.09.21	12:00:00	112721.88	112864.53	112649.72	112655.90	14400	0	63
2025.09.21	16:00:00	112655.93	112727.50	112566.47	112727.50	14400	0	63
2025.09.21	20:00:00	112727.53	112728.88	112566.13	112567.12	14278	0	63
2025.09.22	00:00:00	112567.15	112614.94	112420.45	112471.62	14400	0	63
2025.09.22	04:00:00	112471.65	112559.27	112457.53	112552.97	14400	0	63
2025.09.22	08:00:00	112553.00	112702.60	112500.03	112702.60	14401	0	63
2025.09.22	12:00:00	112702.63	112750.36	112537.34	112626.91	14400	0	63
2025.09.22	16:00:00	112626.94	112706.35	112574.71	112682.63	14400	0	63
2025.09.22	20:00:00	112682.66	112739.75	112608.56	112689.95	14400	0	63
2025.09.23	00:00:00	112689.98	112713.02	112594.93	112630.70	14400	0	63
2025.09.23	04:00:00	112630.73	112692.13	112541.74	112567.99	14400	0	63
2025.09.23	08:00:00	112568.02	112631.86	112486.04	112584.16	14400	0	63
2025.09.23	12:00:00	112584.19	112608.82	112273.02	112347.06	14400	0	63
2025.09.23	16:00:00	112347.09	112434.73	112277.54	112431.23	14400	0	63
2025.09.23	20:00:00	112431.26	112439.03	112072.93	112072.93	14400	0	63
2025.09.24	00:00:00	112072.96	112191.74	112056.09	112191.74	14400	0	63
2025.09.24	04:00:00	112191.77	112309.50	112116.54	112200.34	14400	0	63
2025.09.24	08:00:00	112200.37	112263.57	112119.97	112179.66	14400	0	63
2025.09.24	12:00:00	112179.69	112297.65	112105.24	112200.64	14400	0	63
2025.09.24	16:00:00	112200.67	112289.53	112162.38	112185.99	14400	0	63
2025.09.24	20:00:00	112186.02	112318.51	112161.97	112300.31	14400	0	63
2025.09.25	00:00:00	112300.34	112463.21	112300.34	112441.18	14400	0	63
2025.09.25	04:00:00	112441.21	112591.28	112433.93	112534.80	14400	0	63
2025.09.25	08:00:00	112534.83	112551.72	112365.97	112477.77	14400	0	63
2025.09.25	12:00:00	112477.80	112544.08	112440.88	112446.94	14400	0	63
2025.09.25	16:00:00	112446.97	112550.95	112390.05	112527.59	14400	0	63
2025.09.25	20:00:00	112527.62	112655.19	112514.82	112650.66	14400	0	63
2025.09.26	00:00:00	112650.69	112767.70	112644.59	112705.73	14400	0	63
2025.09.26	04:00:00	112705.76	112731.20	112532.85	112572.80	14400	0	63
2025.09.26	08:00:00	112572.83	112684.67	112561.82	112578.65	14400	0	63
2025.09.26	12:00:00	112578.68	112687.72	112525.34	112653.05	14400	0	63
2025.09.26	16:00:00	112653.08	112669.10	112578.49	112589.47	14400	0	63
2025.09.26	20:00:00	112589.50	112790.96	112589.50	112749.44	14400	0	63
2025.09.27	00:00:00	112749.47	112830.95	112673.14	112698.64	14400	0	63
2025.09.27	04:00:00	112698.67	112798.39	112674.03	112727.73	14401	0	63
2025.09.27	08:00:00	112727.76	112794.97	112671.48	112766.87	14400	0	63
2025.09.27	12:00:00	112766.90	112866.55	112736.63	112845.61	14400	0	63
2025.09.27	16:00:00	112845.64	113045.67	112845.64	113002.14	14400	0	63
2025.09.27	20:00:00	113002.17	113076.59	112918.84	112967.47	14386	0	63
2025.09.28	00:00:00	112967.50	112999.03	112783.20	112838.53	14400	0	63
2025.09.28	04:00:00	112838.56	112852.63	112645.78	112718.25	14400	0	63
2025.09.28	08:00:00	112718.28	112725.45	112575.13	112633.09	14399	0	63
2025.09.28	12:00:00	112633.12	112689.04	112552.14	112601.73	14400	0	63
2025.09.28	16:00:00	112601.76	112708.88	112545.18	112562.13	14400	0	63
2025.09.28	20:00:00	112562.16	112595.49	112492.20	112595.49	14400	0	63
2025.09.29	00:00:00	112595.52	112778.39	112537.97	112660.73	14400	0	63
2025.09.29	04:00:00	112660.76	112847.51	112638.53	112847.51	14400	0	63
2025.09.29	08:00:00	112847.54	112850.31	112714.15	112850.31	14400	0	63
2025.09.29	12:00:00	112850.34	112953.33	112732.01	112761.71	14400	0	63
2025.09.29	16:00:00	112761.74	112885.58	112761.74	112866.68	14400	0	63
2025.09.29	20:00:00	112866.71	112973.86	112828.47	112945.82	14400	0	63
2025.09.30	00:00:00	112945.85	113189.31	112936.68	113189.31	14400	0	63
2025.09.30	04:00:00	113189.34	113226.18	113109.63	113154.15	14400	0	63
2025.09.30	08:00:00	113154.18	113211.84	113070.56	113098.85	14400	0	63
2025.09.30	12:00:00	113098.88	113207.14	113056.38	113182.96	14400	0	63
2025.09.30	16:00:00	113182.99	113370.94	113182.99	113298.03	14400	0	63
2025.09.30	20:00:00	113298.06	113371.69	113260.91	113344.27	14400	0	63
2025.10.01	00:00:00	113344.30	113430.99	113281.34	113430.99	14400	0	63
2025.10.01	04:00:00	113431.02	113567.59	113366.20	113567.59	14400	0	63
2025.10.01	08:00:00	113567.62	113589.45	113480.32	113506.74	14401	0	63
2025.10.01	12:00:00	113506.77	113573.53	113448.00	113573.53	14399	0	63
2025.10.01	16:00:00	113573.56	113629.52	113466.68	113467.76	14400	0	63
2025.10.01	20:00:00	113467.79	113592.60	113462.34	113514.36	14401	0	63
2025.10.02	00:00:00	113514.39	113668.80	113501.68	113668.80	14400	0	63
2025.10.02	04:00:00	113668.83	113716.04	113632.01	113687.39	14400	0	63
2025.10.02	08:00:00	113687.42	113831.61	113687.42	113708.46	14400	0	63
2025.10.02	12:00:00	113708.49	113778.99	113572.32	113631.97	14400	0	63
2025.10.02	16:00:00	113632.00	113717.95	113583.34	113633.41	14400	0	63
2025.10.02	20:00:00	113633.44	113646.03	113522.70	113561.28	14400	0	63
2025.10.03	00:00:00	113561.31	113660.68	113535.00	113565.66	14400	0	63
2025.10.03	04:00:00	113565.69	113631.69	113519.75	113564.51	14400	0	63
2025.10.03	08:00:00	113564.54	113600.37	113495.62	113552.92	14400	0	63
2025.10.03	12:00:00	113552.95	113613.91	113436.11	113476.34	14400	0	63
2025.10.03	16:00:00	113476.37	113612.17	113445.99	113542.66	14400	0	63
2025.10.03	20:00:00	113542.69	113582.91	113425.18	113504.53	14400	0	63
2025.10.04	00:00:00	113504.56	113610.75	113459.99	113464.10	14400	0	63
2025.10.04	04:00:00	113464.13	113609.31	113464.13	113580.66	14400	0	63
2025.10.04	08:00:00	113580.69	113631.42	113447.55	113497.52	14400	0	63
2025.10.04	12:00:00	113497.55	113677.03	113483.12	113604.32	13821	0	63
2025.10.04	16:00:00	113604.35	113636.09	113390.75	113453.42	14400	0	63
2025.10.04	20:00:00	113453.45	113509.63	113389.59	113489.55	14400	0	63
2025.10.05	00:00:00	113489.58	113534.97	113372.52	113446.28	14400	0	63
2025.10.05	04:00:00	113446.31	113572.09	113446.31	113537.00	14400	0	63
2025.10.05	08:00:00	113537.03	113547.98	113360.86	113409.19	14338	0	63
2025.10.05	12:00:00	113409.22	113510.74	113356.65	113452.44	14400	0	63
2025.10.05	16:00:00	113452.47	113624.50	113452.47	113596.49	14400	0	63
2025.10.05	20:00:00	113596.52	113645.09	113535.62	113579.86	14400	0	63
2025.10.06	00:00:00	113579.89	113580.19	113370.43	113417.08	14400	0	63
2025.10.06	04:00:00	113417.11	113479.24	113309.14	113322.82	14400	0	63
2025.10.06	08:00:00	113322.85	113373.75	113182.86	113373.75	14400	0	63
2025.10.06	12:00:00	113373.78	113387.15	113064.93	113124.87	14400	0	63
2025.10.06	16:00:00	113124.90	113243.35	113114.27	113194.67	14399	0	63
2025.10.06	20:00:00	113194.70	113216.70	112949.63	112981.07	14400	0	63
2025.10.07	00:00:00	112981.10	113044.50	112917.58	113022.95	14400	0	63
2025.10.07	04:00:00	113022.98	113082.84	112960.53	113045.31	14400	0	63
2025.10.07	08:00:00	113045.34	113138.02	113004.36	113104.36	14400	0	63
2025.10.07	12:00:00	113104.39	113155.60	112941.89	112982.30	14400	0	63
2025.10.07	16:00:00	112982.33	113125.64	112950.30	113102.10	14400	0	63
2025.10.07	20:00:00	113102.13	113185.37	113102.13	113136.22	14400	0	63
2025.10.08	00:00:00	113136.25	113149.27	112849.34	112857.16	14400	0	63
2025.10.08	04:00:00	112857.19	112950.05	112816.99	112935.97	14400	0	63
2025.10.08	08:00:00	112936.00	113094.04	112936.00	113093.25	14400	0	63
2025.10.08	12:00:00	113093.28	113106.57	112857.91	112952.68	14400	0	63
2025.10.08	16:00:00	112952.71	113017.78	112903.35	112913.34	14400	0	63
2025.10.08	20:00:00	112913.37	112943.02	112830.47	112898.28	14400	0	63
2025.10.09	00:00:00	112898.31	112902.36	112775.80	112842.31	14401	0	63
2025.10.09	04:00:00	112842.34	112889.85	112799.55	112826.15	14400	0	63
2025.10.09	08:00:00	112826.18	112938.77	112812.06	112922.20	14400	0	63
2025.10.09	12:00:00	112922.23	112987.83	112902.40	112981.84	14400	0	63
2025.10.09	16:00:00	112981.87	113037.56	112939.66	112964.46	14400	0	63
2025.10.09	20:00:00	112964.49	113120.56	112947.36	113075.92	14400	0	63
2025.10.10	00:00:00	113075.95	113081.02	112921.47	113004.94	14400	0	63
2025.10.10	04:00:00	113004.97	113017.53	112749.11	112809.84	14400	0	63
2025.10.10	08:00:00	112809.87	112817.82	112721.29	112794.94	14400	0	63
2025.10.10	12:00:00	112794.97	112813.24	112691.52	112711.97	14400	0	63
2025.10.10	16:00:00	112712.00	112730.66	112561.11	112620.68	14400	0	63
